"UniqueKey","RECSTATUS","GlobalRecordId","FirstSaveLogonName","FirstSaveTime","LastSaveLogonName","LastSaveTime","FKEY","study_id_expo","trial_expo","Group_expo","Time1","dayspostcalving","from1","to1","Def","COV","DetectionMethod","Ounit1","stratifyingvariable","study_id_expo1","T","trial_expo1","U","Estimatetype","Estimatescale","Group_expo1","CIlevel"
76,1,24a2d30e-919e-43d5-953d-707debb137b8,ADDS\mafifi,4/10/2019 1:37:04 AM,ADDS\mafifi,4/10/2019 1:37:04 AM,8dd5a2e2-7cec-4a5a-ae88-ef670b8b01bb,312,1,2_Ceftiofur,1,,3,5,,,Culture,Quarter,No-stratification (totals),,,,,,,,
77,1,b01f887d-3f0a-4f4f-8c55-8bf700aded25,ADDS\mafifi,4/10/2019 1:37:45 AM,ADDS\mafifi,4/10/2019 1:37:45 AM,b62d6e91-3b2c-4f23-ab6d-08495f846621,312,1,3_Ceftiofur,1,,3,5,,,Culture,Quarter,No-stratification (totals),,,,,,,,
78,1,941f7cd8-4a7e-44bc-ba84-d3c69a7515b9,ADDS\mafifi,4/10/2019 1:38:24 AM,ADDS\mafifi,4/10/2019 1:38:24 AM,12a0ab52-d0f7-4e6f-a689-42a92f5fddc5,312,1,4_Ceftiofur,1,,3,5,,,Culture,Quarter,No-stratification (totals),,,,,,,,
79,1,8452c657-ae09-4aa1-add9-4e2e6c6dacc0,ADDS\mafifi,4/10/2019 1:38:58 AM,ADDS\mafifi,4/10/2019 1:38:58 AM,5807ebbd-bd67-456a-9892-d5786a57f93f,312,1,5_Cephapirin,1,,3,5,,,Culture,Quarter,No-stratification (totals),,,,,,,,
80,1,918c553e-fc6d-4c4b-a38e-2020f11b6193,ADDS\mafifi,4/10/2019 5:31:21 PM,ADDS\mafifi,4/10/2019 5:35:00 PM,29557a33-4e72-482c-a081-1220e57c3b69,314,1,3_-ve control,1,7,,,"The absence of the same bacteria at sampling seven days
following parturition were interpreted as a bacteriological
cure",,Culture,Cow,No-stratification (totals),,,,,,,,
81,1,6fbdcfc8-83f2-430a-a3d7-6f2195549f6e,ADDS\mafifi,4/10/2019 5:33:58 PM,ADDS\mafifi,4/10/2019 5:33:58 PM,29557a33-4e72-482c-a081-1220e57c3b69,314,1,3_-ve control,1,7,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
82,1,91a0eaec-8a93-4b78-a28e-891c353911b8,ADDS\mafifi,4/10/2019 6:02:40 PM,ADDS\mafifi,4/10/2019 6:03:32 PM,692fcf31-ed11-4032-bf21-04366e5a589f,314,1,1_Oxacillin,1,7,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
83,1,8f27dddd-8160-4810-82d9-e72812a8e7c6,ADDS\mafifi,4/10/2019 6:03:05 PM,ADDS\mafifi,4/10/2019 6:11:46 PM,692fcf31-ed11-4032-bf21-04366e5a589f,314,1,1_Oxacillin,1,7,,,,,Culture,Cow,No-stratification (totals),,,,,,,,
84,1,8284c826-87cf-4cbb-9d0f-3c7ed6e4348b,ADDS\mafifi,4/10/2019 6:07:47 PM,ADDS\mafifi,4/10/2019 6:10:34 PM,e60b4564-7e1e-4303-b935-67540ff0d3d6,314,1,2_Enro,1,7,,,,,Culture,Cow,No-stratification (totals),,,,,,,,
85,1,7da2f9ed-d836-44d3-842d-7ab67201b9aa,ADDS\mafifi,4/10/2019 6:08:54 PM,ADDS\mafifi,4/10/2019 6:10:32 PM,e60b4564-7e1e-4303-b935-67540ff0d3d6,314,1,2_Enro,1,7,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
86,1,4a40a4ca-6814-48d4-89df-39cc6aaeb105,ADDS\mafifi,4/11/2019 1:27:09 PM,ADDS\mafifi,4/11/2019 1:31:10 PM,a2e761cd-2aef-4518-a69c-4dbbc90b5d52,315,1,1_Tilmicosin,1,,3,30,,,Culture,Cow,No-stratification (totals),315,1,1,Cow,OR,linear,1_Tilmicosin,95%
87,1,880d495d-bb12-4a0b-9c5c-0eed015b2524,ADDS\mafifi,4/11/2019 1:29:18 PM,ADDS\mafifi,4/11/2019 1:30:48 PM,a2e761cd-2aef-4518-a69c-4dbbc90b5d52,315,1,1_Tilmicosin,1,,3,30,,,Culture,Quarter,No-stratification (totals),315,1,1,Quarter,OR,linear,1_Tilmicosin,95%
88,1,b2efb655-e45f-42be-827f-6c3cc7a0d4aa,ADDS\mafifi,4/11/2019 1:31:58 PM,ADDS\mafifi,4/11/2019 1:32:50 PM,f0ce1403-ddc1-4e0a-9d7b-8cf2fc89aa42,315,1,2_Cloxa,1,,3,30,,,Culture,Cow,No-stratification (totals),,,,,,,,
89,1,3d3a85dd-b451-4794-b11f-049a937f1827,ADDS\mafifi,4/11/2019 1:32:09 PM,ADDS\mafifi,4/11/2019 1:32:43 PM,f0ce1403-ddc1-4e0a-9d7b-8cf2fc89aa42,315,1,2_Cloxa,1,,3,30,,,Culture,Quarter,No-stratification (totals),,,,,,,,
90,1,4e05ccd1-8ee1-4cd3-9f00-2adb97b758a5,ADDS\mafifi,4/11/2019 9:08:23 PM,ADDS\mafifi,4/11/2019 9:10:01 PM,6aa3d30a-1a63-41b2-ad29-0ac81ba29a6e,172,1,1_Ab mixture+TS,1,,3,18,A quarter was considered as cured if a pathogen isolated in D was absent in C1 and C2,,Culture,Quarter,No-stratification (totals),,,,,,,,
91,1,ab1d3d9e-7bcc-49a8-a9c0-f882903de8e1,ADDS\mafifi,4/11/2019 9:13:47 PM,ADDS\mafifi,4/11/2019 9:19:52 PM,4ccdeaef-315f-47af-ad73-704b4c61ee5b,172,1,2_Ab mixture,1,,3,18, A quarter was considered as cured if a pathogen isolated in D was absent in C1 and C2,,Culture,Quarter,No-stratification (totals),172,1,1,Quarter,OR,linear,2_Ab mixture,95%
92,1,47287716-ca68-4d44-a319-81abee53cec9,ADDS\mafifi,4/14/2019 3:27:22 PM,ADDS\mafifi,4/14/2019 3:27:42 PM,3f169be8-76e3-4d06-b6fd-5d078fa577bf,689,1,1_Ab mixture,1,,1,30,A cure is defined as the absence after calving of pathogenic germs isolated by drying up or by the isolation of a different germ.,,Culture,Quarter,No-stratification (totals),,,,,,,,
93,1,3ac9996e-6960-4403-aac9-5ff9c91d3456,ADDS\mafifi,4/14/2019 3:28:15 PM,ADDS\mafifi,4/14/2019 3:28:15 PM,0e594d2e-993a-4ce3-b48b-7d6f629b5186,689,1,2_Ab mixture,1,,1,30,"A cure is defined as the absence after calving of pathogenic germs isolated by drying up or by the isolation of a different germ.
",,Culture,Quarter,No-stratification (totals),,,,,,,,
94,1,cbb81fe5-2e02-40a0-a6f0-ce1ec0dfa2a0,ADDS\mafifi,4/15/2019 11:46:37 PM,ADDS\mafifi,4/15/2019 11:46:37 PM,50c6bbc3-812a-4ae7-8a6f-ea8370c6f055,128,1,1_Enro,1,1,,,,,Culture,Cow,No-stratification (totals),,,,,,,,
95,1,409c3fa7-ba0a-48d5-b762-57a21670f275,ADDS\mafifi,4/15/2019 11:48:11 PM,ADDS\mafifi,4/15/2019 11:48:12 PM,04e7f82f-9f41-4d2b-ab3e-5537d50cf412,128,1,2_Tylosin,1,1,,,,,Culture,Cow,No-stratification (totals),,,,,,,,
96,1,fdf127f1-f8a1-4aa1-8b9b-2f5a7e04f1ec,ADDS\mafifi,4/15/2019 11:49:20 PM,ADDS\mafifi,4/15/2019 11:49:26 PM,3035c0d3-0e9f-435f-836e-5b6a4eff5d99,128,1,3_Naficillin+Pen+Strept,1,1,,,,,Culture,Cow,No-stratification (totals),,,,,,,,
97,1,d20225fb-d93e-4be8-9f2a-fd341dc8ac19,ADDS\mafifi,4/16/2019 2:24:59 PM,ADDS\mafifi,4/21/2019 10:31:01 PM,98b99d82-0d7a-4651-a8e0-28fec3520cd8,176,1,1_Erythromycin,1,,7,14," both post-calving samples (7d, 14d) proved negative after treatment of infected quarter
",,Culture,Quarter,No-stratification (totals),,,,,,,,
98,1,1655b763-8c08-4b1e-92cf-2aa168cfa41e,ADDS\mafifi,4/16/2019 2:26:24 PM,ADDS\mafifi,6/27/2019 7:34:06 PM,f7069e6c-33a4-4273-ae5f-944f6df02e9c,176,1,2_Cloxa,1,,7,14,,,Culture,Quarter,No-stratification (totals),,,,,,,,
99,1,e0a57748-9d8f-4208-a183-fdd24362f91d,ADDS\mafifi,4/21/2019 10:58:26 PM,ADDS\mafifi,4/21/2019 11:03:12 PM,c3d151ae-13f4-4565-8d29-8da028fa2de1,182,1,1_Cloxa,1,,1,30," organisms at drying-ofT being free of the same
organisms at both post-calving samplings.
",,Culture,Quarter,No-stratification (totals),,,,,,,,
100,1,8bb1f4c0-34b8-4dee-85cd-f4170850732d,ADDS\mafifi,4/21/2019 10:59:39 PM,ADDS\mafifi,4/21/2019 10:59:39 PM,21b3fb56-f402-4c20-9611-2134ab1e7f5a,182,1,2_Novobiocin+Pen,1,,1,30," organisms at drying-ofT being free of the same
organisms at both post-calving samplings.

",,Culture,Quarter,No-stratification (totals),,,,,,,,
101,1,a7ba11b8-0f84-4208-b8f2-4dfddfb0a201,ADDS\mafifi,4/21/2019 11:00:51 PM,ADDS\mafifi,4/21/2019 11:00:51 PM,c921476f-065f-4411-8c3a-2f7c3691ee08,182,1,3_Spiramycin,1,,1,30," organisms at drying-ofT being free of the same
organisms at both post-calving samplings.
",,Culture,Quarter,No-stratification (totals),,,,,,,,
102,1,1d74eb41-3d2f-4f8c-8a51-b10a0a737ee4,ADDS\mafifi,4/21/2019 11:03:36 PM,ADDS\mafifi,4/21/2019 11:03:36 PM,c3d151ae-13f4-4565-8d29-8da028fa2de1,182,1,1_Cloxa,1,,1,30," organisms at drying-ofT being free of the same
organisms at both post-calving samplings.
",,Culture,Cow,No-stratification (totals),,,,,,,,
103,1,19e99345-2586-4f12-b828-bd91b10f516d,ADDS\mafifi,4/21/2019 11:04:12 PM,ADDS\mafifi,4/21/2019 11:04:13 PM,21b3fb56-f402-4c20-9611-2134ab1e7f5a,182,1,2_Novobiocin+Pen,1,,1,30," organisms at drying-ofT being free of the same
organisms at both post-calving samplings.

",,Culture,Cow,No-stratification (totals),,,,,,,,
104,1,c5703265-d626-4534-af93-5445c22570b6,ADDS\mafifi,4/21/2019 11:04:49 PM,ADDS\mafifi,4/21/2019 11:04:49 PM,c921476f-065f-4411-8c3a-2f7c3691ee08,182,1,3_Spiramycin,1,,1,30," organisms at drying-ofT being free of the same
organisms at both post-calving samplings.
",,Culture,Cow,No-stratification (totals),,,,,,,,
105,1,0aed30c5-747c-4630-b6f5-3294f65849f8,ADDS\mafifi,4/22/2019 6:29:02 PM,ADDS\mafifi,4/22/2019 7:12:43 PM,0154868a-d382-47d6-8c2a-b6aa14217e00,349,1,1_TS only,1,1,,," An organism
present at drying off and not identified in the same
quarter at calving
",,Culture,Quarter,No-stratification (totals),349,1,1,Quarter,OR,linear,1_TS only,95%
106,1,aabe3a01-af20-421d-abfc-fc075206866e,ADDS\mafifi,4/22/2019 6:41:32 PM,ADDS\mafifi,4/22/2019 6:47:27 PM,bd1b5526-246d-43e4-86f8-3a916147148f,349,1,2_Cephalonium,1,1,,," An organism
present at drying off and not identified in the same
quarter at calving
",,Culture,Quarter,No-stratification (totals),,,,,,,,
107,1,482834cc-e769-4648-a4b2-d619b09ba48f,ADDS\mafifi,4/24/2019 11:30:05 AM,ADDS\mafifi,4/24/2019 11:30:39 AM,b510b495-876e-462d-b38f-795888dee855,394,1,1_Tilmicosin,1,2,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
108,1,2b3c4e84-5079-4a05-aaf3-67987c0f4fdc,ADDS\mafifi,4/24/2019 11:34:05 AM,ADDS\mafifi,4/24/2019 11:34:05 AM,fd039d4e-27e8-4c51-9869-0d3a66976bb5,394,1,2_Cloxa,1,2,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
109,1,c592ef14-0693-4081-8913-a0ff1c893771,ADDS\mafifi,4/24/2019 12:58:42 PM,ADDS\mafifi,4/24/2019 1:01:31 PM,63fb55fa-5417-452a-b312-83892d05994f,421,1,1_Tilmicosin,1,,1,30, An infection was considered to have been cured during the dry period if all 3 milk samples from the same quarter that had been culture-positive before the dry period were bacteriologically negative for S. aureus in the 1st month of the next lactation.,,Culture,Quarter,No-stratification (totals),,,,,,,,
110,1,c57fc297-f97e-4a11-99fc-12eaf80f9220,ADDS\mafifi,4/24/2019 1:04:08 PM,ADDS\mafifi,4/24/2019 1:04:19 PM,9060ca59-9bfc-4de1-95bc-8c57975ddef8,421,1,2_Cloxa,1,,1,30,,,Culture,Quarter,No-stratification (totals),,,,,,,,
111,1,2c62ae77-25b1-4f10-9b5b-37f0dad464df,ADDS\mafifi,4/24/2019 4:34:00 PM,ADDS\mafifi,4/24/2019 5:17:05 PM,a0112241-c333-4dfe-8135-1756949e507a,429,1,1_Naficillin+Pen+Strept,1,,1,6," A quarter was regarded as
cured when the type of pathogen isolated
at drying off was not recovered from the milk sample collected at calving.

",,Culture,Quarter,No-stratification (totals),,,,,,,,
112,1,d1587434-5316-4bff-8cb1-3f3d4e1e5a6e,ADDS\mafifi,4/24/2019 4:46:06 PM,ADDS\mafifi,4/24/2019 5:17:20 PM,74278653-72e6-413e-8ba1-d459252d4740,429,1,2_Cephalexin+Neomycin,1,,1,6," A quarter was regarded as
cured when the type of pathogen isolated
at drying off was not recovered from the milk sample collected at calving.

",,Culture,Quarter,No-stratification (totals),,,,,,,,
113,1,be932f1e-2f8e-4b1d-becf-54d6eeb52569,ADDS\mafifi,4/24/2019 5:06:05 PM,ADDS\mafifi,4/24/2019 5:18:04 PM,dbddb8ca-6bbd-4c71-82fa-50b1828540fd,429,1,3_Pen+strept,1,,1,6, A quarter was regarded as cured when the type of pathogen isolated at drying off was not recovered from the milk sample collected at calving.,,Culture,Quarter,No-stratification (totals),,,,,,,,
114,1,e1f1b182-a6a5-4dc1-bf2b-260706774702,ADDS\mafifi,4/24/2019 5:09:35 PM,ADDS\mafifi,5/7/2019 3:56:39 AM,881f732b-a84f-477c-a1c7-6ff070b9c878,429,1,6_Cloxa+Ampicillin,1,,1,6, A quarter was regarded as cured when the type of pathogen isolated at drying off was not recovered from the milk sample collected at calving.,,Culture,Quarter,No-stratification (totals),,,,,,,,
115,1,f74fa2f9-1f2e-46b0-85aa-dd50103d072d,ADDS\mafifi,4/24/2019 5:11:51 PM,ADDS\mafifi,4/24/2019 5:18:26 PM,d2e70a0e-b2fb-4c28-a7e6-eb0048ddc95a,429,1,5_Cephalonium,1,,1,6, A quarter was regarded as cured when the type of pathogen isolated at drying off was not recovered from the milk sample collected at calving.,,Culture,Quarter,No-stratification (totals),,,,,,,,
116,1,c7029641-d5e3-45a4-9f78-90d3eedf82c7,ADDS\mafifi,4/24/2019 5:13:39 PM,ADDS\mafifi,4/24/2019 5:18:15 PM,4cfd1e8d-46ff-4bc6-b63a-961060eed252,429,1,4_Cloxa,1,,1,6, A quarter was regarded as cured when the type of pathogen isolated at drying off was not recovered from the milk sample collected at calving.,,Culture,Quarter,No-stratification (totals),,,,,,,,
117,1,47c06b9a-6342-469b-92ea-376ea13833b4,ADDS\mafifi,4/30/2019 7:56:59 PM,ADDS\mafifi,5/6/2019 5:16:22 PM,e5cc8152-830b-433e-9d41-ab9ef8f1cf8c,472,1,1_PenicillinG,1,,3,10,"If duplicate postcalving samples were free of the original pathogen, a cure was recorded.",,Culture,Quarter,No-stratification (totals),,,,,,,,
118,1,fcec5b50-077f-4664-ab10-77c003dffb6b,ADDS\mafifi,5/6/2019 3:49:17 PM,ADDS\mafifi,5/6/2019 3:51:44 PM,beda30ee-1761-4391-9af8-cff14a345be5,472,1,2_PenicillinG,1,,3,10,,,Culture,Quarter,No-stratification (totals),,,,,,,,
119,1,813ad76b-579f-4fff-8c5f-28137603d107,ADDS\mafifi,5/6/2019 3:53:05 PM,ADDS\mafifi,5/6/2019 3:53:05 PM,cf310096-4432-40d6-aa21-3e2b77d66509,472,1,3_PenicillinG,1,,3,10,,,Culture,Quarter,No-stratification (totals),,,,,,,,
120,1,da9e71db-c485-4696-a864-b5d7030fd64d,ADDS\mafifi,5/6/2019 3:56:15 PM,ADDS\mafifi,5/6/2019 5:14:34 PM,19f0ffce-110c-44e7-9764-15a4f9590257,472,1,4_Novobiocin,1,,3,10,,,Culture,Quarter,No-stratification (totals),,,,,,,,
121,1,f05c8121-6f92-4719-953f-78cab68ca7f6,ADDS\mafifi,5/6/2019 4:02:44 PM,ADDS\mafifi,5/6/2019 4:02:44 PM,0c53ae29-7256-4f97-a0fb-82dad1dd9a52,472,1,5_Novobiocin,1,,3,10,,,Culture,Quarter,No-stratification (totals),,,,,,,,
122,1,da060386-a845-4788-9aa6-1d889ae88455,ADDS\mafifi,5/6/2019 4:06:00 PM,ADDS\mafifi,5/6/2019 4:06:00 PM,83632348-57a6-4323-84eb-240ae39bf136,472,1,6_Novobiocin+Pen,1,,3,10,,,Culture,Quarter,No-stratification (totals),,,,,,,,
123,1,bc0b11e7-dc52-49d7-964d-04c254b6c48f,ADDS\mafifi,5/6/2019 5:03:02 PM,ADDS\mafifi,5/6/2019 5:03:02 PM,eac7c0ea-6214-4762-b48f-f9ff3b4a8469,472,1,7_Novobiocin+Pen,1,,3,10,,,Culture,Quarter,No-stratification (totals),,,,,,,,
124,1,51750ad0-7cff-43dc-aa24-d232981b9d85,ADDS\mafifi,5/6/2019 5:04:23 PM,ADDS\mafifi,5/6/2019 5:11:54 PM,5ea0d5e1-e811-42ff-98b3-ec0f38e015a4,472,1,8_Novobiocin+Pen,1,,3,10,,,Culture,Quarter,No-stratification (totals),,,,,,,,
125,1,55b0d708-e716-4f23-b5a6-bbefa465061b,ADDS\mafifi,5/6/2019 5:08:37 PM,ADDS\mafifi,5/6/2019 5:11:34 PM,3a742176-c118-4cf8-8306-f8578aad0222,472,1,9_-ve control,1,,3,10,,,Culture,Quarter,No-stratification (totals),,,,,,,,
126,1,8bcbba99-8695-436c-a64f-0c67a33a7fea,ADDS\mafifi,5/7/2019 3:49:47 AM,ADDS\mafifi,9/10/2019 4:03:41 PM,c18fb165-3235-4cc4-b49a-dd54c3e17ca9,420,1,_Framycetin+Penethamate hydroiodide+penicillin,1,,2,10,"As ""cured"" was defined the quarter which had no infection at both samplings after calving, or when different microorganisms, in comparison to drying-off, were found",,Culture,Quarter,No-stratification (totals),420,1,1,Quarter,OR,ln,_Framycetin+Penethamate hydroiodide+penicillin,95%
127,1,7405373b-9f9e-41f2-9118-4202b23113ef,ADDS\mafifi,5/7/2019 4:34:48 PM,ADDS\mafifi,5/7/2019 4:36:14 PM,77ef3ed1-7ca7-4189-9780-7960ea561404,523,1,1_Pen+neomycin,1,,1,14," absence of causative organism in all subsequent milk
samples.",,Culture,Cow,No-stratification (totals),,,,,,,,
128,1,929e2d2e-4d8c-483b-b67e-1d8dd4d8f617,ADDS\mafifi,5/7/2019 4:37:31 PM,ADDS\mafifi,5/7/2019 4:41:24 PM,f8f03fcf-0fca-403c-9145-ddce56e45071,523,1,2_Cloxa,1,,1,14,"absence of causative organism in all subsequent milk
samples.",,Culture,Cow,No-stratification (totals),,,,,,,,
129,1,b51d0942-3989-453e-a322-8a00d5c32bb4,ADDS\mafifi,5/7/2019 4:38:30 PM,ADDS\mafifi,5/7/2019 4:41:37 PM,498b4c7d-1950-42f2-bf83-80a6e6df4b4f,523,1,3_-ve control,1,,1,14,"absence of causative organism in all subsequent milk
samples.",,Culture,Cow,No-stratification (totals),,,,,,,,
130,1,8e01d8bf-463e-4733-8178-22e3c469840a,ADDS\mafifi,5/8/2019 12:44:57 PM,ADDS\mafifi,5/8/2019 1:05:17 PM,9a0be078-c497-43b4-b125-f81e504e6196,529,1,1_Cloxa+TS,1,,4,11,,,Culture,Quarter,No-stratification (totals),,,,,,,,
131,1,a16a3d51-e330-4545-92fa-626247c1fe82,ADDS\mafifi,5/8/2019 1:06:24 PM,ADDS\mafifi,5/8/2019 1:06:24 PM,09cbd5db-fad1-43ba-bf75-8c02b119a49c,529,1,2_Cloxa,1,,4,11,,,Culture,Quarter,No-stratification (totals),,,,,,,,
132,1,52cd3683-6f69-4ffd-8faa-2b0d1b55c5ae,ADDS\mafifi,5/8/2019 4:05:17 PM,ADDS\mafifi,5/9/2019 12:25:20 AM,06556549-ce1d-4317-84fe-230bd3c4770c,564,1,1_-ve control,1,,1,30,,,Culture,Pathogen,No-stratification (totals),,,,,,,,
133,1,43a9a9b1-8943-42a0-9d62-55ee4fcc1e77,ADDS\mafifi,5/9/2019 12:26:48 AM,ADDS\mafifi,5/9/2019 12:26:48 AM,530a3016-e8c1-4f47-8581-17467cb9a296,564,1,2_Novobiocin,1,,1,30,,,Culture,Pathogen,No-stratification (totals),,,,,,,,
134,1,ad5a2f85-37f3-45cc-98c0-1dcf6239efb2,ADDS\mafifi,5/9/2019 12:28:00 AM,ADDS\mafifi,5/9/2019 12:28:00 AM,8d79819c-ccdc-447e-8621-bbc055cde774,564,1,3_Cephapirin,1,,1,30,,,Culture,Pathogen,No-stratification (totals),,,,,,,,
135,1,29e9c418-6b2e-4a55-b036-6ab77e2ecfc4,ADDS\mafifi,5/9/2019 12:29:22 AM,ADDS\mafifi,5/9/2019 12:29:22 AM,55c36aa1-9fb4-4bca-97a0-f85d34da98dd,564,1,4_Pen+strept,1,,1,30,,,Culture,Pathogen,No-stratification (totals),,,,,,,,
136,1,7367d885-d674-4722-ac7c-bd37da66d83e,ADDS\mafifi,5/9/2019 5:49:30 AM,ADDS\mafifi,5/9/2019 5:52:21 AM,2659bc69-5246-4849-b53d-9756c8ef60c1,334,1,2_Pen+strept,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
137,1,0fe55ccf-7a6c-4c27-a729-85161df35976,ADDS\mafifi,5/9/2019 5:51:07 AM,ADDS\mafifi,5/9/2019 5:51:07 AM,2c05b9d5-0a87-4d58-a06c-991df9cd5235,334,1,1_-ve control,1,,3,17,,,Culture,Quarter,No-stratification (totals),,,,,,,,
138,1,45aaebf0-d041-42b7-b78c-cc5d9ed52e02,ADDS\mafifi,5/12/2019 1:38:56 PM,ADDS\mafifi,5/12/2019 2:07:35 PM,eb65cdb7-259a-4f1c-a88a-bad37786ac37,581,1,1_Pen+strept+TS,1,,0,13,"A cure was defined as the failure to culture 1 or 2 of the pathogens originally  present at the dry-off sample (Godden et al., 2003) in both postcalving samples (S2 and S3)",,Culture,Quarter,No-stratification (totals),581,1,1,Quarter,OR,linear,1_Pen+strept+TS,95%
139,1,0830f860-0b07-46c7-8d5b-50021eeab6c9,ADDS\mafifi,5/12/2019 1:39:36 PM,ADDS\mafifi,5/12/2019 2:03:47 PM,1a9205cb-b901-4663-a335-a50e0134928c,581,1,2_Ceftiofur+TS,1,,0,13,"A cure was defined as the failure to culture 1 or 2 of the pathogens originally  present at the dry-off sample (Godden et al., 2003) in both postcalving samples (S2 and S3)",,Culture,Quarter,No-stratification (totals),581,1,1,Quarter,OR,linear,2_Ceftiofur+TS,95%
140,1,886f84f3-f52d-4589-a9b3-f29a2899a957,ADDS\mafifi,5/12/2019 1:40:57 PM,ADDS\mafifi,5/12/2019 2:06:37 PM,2b15171f-b7f8-4333-92f3-aaa9af108293,581,1,3_Cephapirin+TS,1,,0,13,"A cure was defined as the failure to culture 1 or 2 of the pathogens originally  present at the dry-off sample (Godden et al., 2003) in both postcalving samples (S2 and S3)",,Culture,Quarter,No-stratification (totals),,,,,,,,
141,1,63312954-9c80-4b97-9f9f-ed48c60e4c3e,ADDS\mafifi,5/13/2019 6:25:57 AM,ADDS\mafifi,5/13/2019 6:26:03 AM,b9ae7960-072d-42a8-9484-d6e643bbfe27,196,2,1_Penicillin+ Penethamate+Neomycin,1,,1,7,,,Culture,Quarter,No-stratification (totals),,,,,,,,
142,1,6ea696fa-79c8-4c88-b142-17e92b9bacc3,ADDS\mafifi,5/13/2019 6:27:50 AM,ADDS\mafifi,5/13/2019 6:27:55 AM,668e6617-ad4d-4add-9b70-c62ff428fb6d,196,2,2_Penicillin+ Penethamate+Neomycin+TS,1,,1,7,,,Culture,Quarter,No-stratification (totals),,,,,,,,
143,1,47b9892f-b863-4762-9c92-0ba25cc94306,ADDS\mafifi,5/19/2019 7:46:14 PM,ADDS\mafifi,5/19/2019 7:50:24 PM,0a7e2648-ec54-4a71-aaf8-47a8b30b9c70,23,1,3_PenicillinG,1,6,,,Cure rate was defined as positive bacteriological samples before drying off and negative samples,,Culture,Quarter,No-stratification (totals),,,,,,,,
144,1,ffe660c2-d53a-4c8b-9a3a-6dfdf3f43c85,ADDS\mafifi,5/19/2019 7:48:47 PM,ADDS\mafifi,7/10/2019 12:48:45 AM,a3bf7bb9-bfa7-4e61-ad05-254e1ddfb490,23,1,1_Pen+strept,1,6,,,Cure rate was defined as positive bacteriological samples before drying off and negative samples,,Culture,Quarter,No-stratification (totals),,,,,,,,
145,1,31b0de95-935f-42f1-a6d1-b7d22725866f,ADDS\mafifi,5/19/2019 7:49:31 PM,ADDS\mafifi,5/19/2019 7:49:31 PM,fdeaaaa0-b9cc-411d-bbc1-2f06eee3cab8,23,1,2_Pen+strept,1,6,,,Cure rate was defined as positive bacteriological samples before drying off and negative samples,,Culture,Quarter,No-stratification (totals),,,,,,,,
146,1,49322d05-7f4e-4b07-a365-cc7574e232a8,ADDS\mafifi,5/21/2019 12:25:44 PM,ADDS\mafifi,5/21/2019 12:25:47 PM,303607ab-d7be-4def-b1fb-d57a56e4ab19,508,1,1_Cloxa,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
147,1,f7f394b0-0f37-4926-b5a6-4d324646342c,ADDS\mafifi,5/21/2019 12:29:26 PM,ADDS\mafifi,5/21/2019 12:29:26 PM,b63b85e1-b92c-45e9-b80c-931434b813b1,508,1,2_Cloxa,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
148,1,41836b31-81c8-49e5-89be-e632ad63ee32,ADDS\mafifi,5/21/2019 12:31:56 PM,ADDS\mafifi,5/21/2019 12:32:01 PM,31327f42-44e3-47b3-b4c6-689b1bf26aa8,508,1,3_-ve control,1,,,,,,Culture,Quarter,No-stratification (totals),,,,,,,,
149,1,e6d471bf-6211-4b74-8b7e-9b79fd35a7a6,ADDS\mafifi,6/10/2019 2:13:38 AM,ADDS\mafifi,6/10/2019 2:13:39 AM,09aeaa7d-67cd-4878-8be6-327b5c813586,667,1,1_Norfloxacin,1,,7,21,,,Culture,Quarter,No-stratification (totals),,,,,,,,
150,1,ef03a509-28fc-4ff9-8ccc-3027c36a54b2,ADDS\mafifi,6/10/2019 2:15:08 AM,ADDS\mafifi,6/10/2019 2:17:03 AM,3b878de6-e002-4385-936e-f22744242988,667,1,2_Oxytetracycline,1,,7,21,,,Culture,Quarter,No-stratification (totals),,,,,,,,
151,1,4cc3aef2-9fc0-46aa-b686-eb236960c27f,ADDS\mafifi,6/10/2019 2:17:25 AM,ADDS\mafifi,6/10/2019 2:17:25 AM,d9b35b67-fe88-48b7-ae2c-043fcaac0cd9,667,1,3_Cephapirin,1,,7,21,,,Culture,Quarter,No-stratification (totals),,,,,,,,
152,1,2ccb2190-09f8-4b5d-a15b-379b12fe058b,ADDS\mafifi,6/10/2019 2:19:19 AM,ADDS\mafifi,6/10/2019 2:19:19 AM,b7af7a57-6372-4aa0-b27c-947cef2ef884,667,1,4_-ve control,1,,7,21,,,Culture,Quarter,No-stratification (totals),,,,,,,,
153,1,ce510f3d-2114-4449-9348-8f71597e0ab7,ADDS\mafifi,6/10/2019 2:50:09 AM,ADDS\mafifi,6/10/2019 2:51:56 AM,fbe99703-4826-4903-84b3-7d8047da8fd9,608,1,1_Framycetin+Penethamate hydroiodide+penicillin,1,,3,10,,,Culture,Quarter,No-stratification (totals),608,1,1,Quarter,OR,linear,1_Framycetin+Penethamate hydroiodide+penicillin,
