"UniqueKey","UniqueRowId","GlobalRecordId","RECSTATUS","FKEY","Stratificationlevels","Pathogenspp","Ve","Total","Others_Def"
138,00f14b4a-5986-4f8e-affa-86d5f81af49f,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Strept. Dysgalactiae,1,560,
139,6d2498e5-f053-47a3-8aff-3953e177681b,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Coliforms,2,541,
140,d0bf13c7-8a29-4206-845f-dd6e53d38b29,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Pseudomonas spp.,0,561,
141,7aed87d1-a1a0-49d3-91a0-2a2094c62c6e,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Yeast,1,566,
142,773f8df5-cbcd-4e44-9630-4da1d81eb527,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Bacillus spp.,20,525,
143,484f914d-a418-4098-98bc-ecece5d431c8,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Major Pathogens,90,380,
144,574481ac-a3cb-410a-b720-690a151236d0,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Coagulase-negative staph (CNS),61,456,
145,cda12eb5-549a-4854-bd6c-6f1e04908616,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Corynebacterium spp. (C.bovis),3,354,
146,3d2a256c-fe44-45e5-9a32-2a12f5b6a3b6,bde06e23-ad44-4c45-a92a-82f0b9761c96,1,6abe8db5-3599-460d-a73d-a1b73d7f922c,,Minor Pathogens,64,244,
147,b376c1cc-3d6a-4bd4-85d0-83dab5aca8df,cc775ac5-1d15-45f8-9a43-85489e1f5b75,1,c1338ed5-779a-42a5-8942-134764705ea9,,Coagulase-negative staph (CNS),2,35,
148,830b3776-2530-42e6-aae2-333ed2f47720,84caa53d-f61c-49c0-9e05-e81c9db8ab08,1,f4e622f9-d607-4df6-bf98-7c5397b3dc27,,Coagulase-negative staph (CNS),2,36,
149,e9f8005a-e495-4a28-bc49-500ac49064cd,d892b025-093c-432b-af5a-0d75b70bdc3e,1,22a73b41-49e4-41cb-9525-7a45d8a003ea,,Coagulase-negative staph (CNS),1,31,
150,f4361ef3-8619-43e6-8881-9aaec22caf30,8d462ca7-94fb-493a-8fe8-db5c50ae79cb,1,fb6ead74-2e20-4bc4-a97b-e6a849ae4b42,,S.aureus,2,34,
151,2ef4d1fe-431f-4498-9a31-fc66758fcdc5,8d462ca7-94fb-493a-8fe8-db5c50ae79cb,1,fb6ead74-2e20-4bc4-a97b-e6a849ae4b42,,S epidermidis,1,50,
152,e7fec57f-9b61-4d2c-8d8c-61020badda51,8d462ca7-94fb-493a-8fe8-db5c50ae79cb,1,fb6ead74-2e20-4bc4-a97b-e6a849ae4b42,,Coagulase-negative staph (CNS),2,32,
153,60f00f62-c5cf-4fb7-aa8b-310283b1aa96,c5793b73-f903-4af3-ae3e-a819bb8c0cf3,1,3882856d-6bc8-424a-bf57-26d4de739a70,,S.aureus,4,34,
154,7641a630-a8ff-4422-9962-b0819419e01a,c5793b73-f903-4af3-ae3e-a819bb8c0cf3,1,3882856d-6bc8-424a-bf57-26d4de739a70,,S epidermidis,1,50,
155,e8a29520-a098-4963-8b79-4ab737ab0df2,c5793b73-f903-4af3-ae3e-a819bb8c0cf3,1,3882856d-6bc8-424a-bf57-26d4de739a70,,Coagulase-negative staph (CNS),2,32,
156,fd0f4342-3813-45ca-8d26-c782c40f5a17,4257765c-7b79-4e67-adcf-fe91e7de6f10,1,c33c82e1-415f-41cc-8a61-1d9a80370a64,,S.aureus,4,34,
157,4920ba03-7567-4b93-bc4a-ec34d065cd20,4257765c-7b79-4e67-adcf-fe91e7de6f10,1,c33c82e1-415f-41cc-8a61-1d9a80370a64,,S epidermidis,1,50,
158,101bc7c3-cae6-4fb5-b117-235a30b33919,4257765c-7b79-4e67-adcf-fe91e7de6f10,1,c33c82e1-415f-41cc-8a61-1d9a80370a64,,Coagulase-negative staph (CNS),2,32,
159,c7252275-267a-4fe0-acc1-9c7c97ffdf31,7a03effd-48c2-4616-ad20-94cc5cee6b46,1,c7f46fdf-0838-4465-b327-318fcb639cf6,,S.aureus,1,32,
160,590b02cb-2feb-4880-be30-dc4f950e0518,7a03effd-48c2-4616-ad20-94cc5cee6b46,1,c7f46fdf-0838-4465-b327-318fcb639cf6,,S epidermidis,0,49,
161,15146c1e-683e-418b-8893-9a21ebd66d32,7a03effd-48c2-4616-ad20-94cc5cee6b46,1,c7f46fdf-0838-4465-b327-318fcb639cf6,,Coagulase-negative staph (CNS),0,48,
162,bb2a5019-fe45-4877-a327-790a909aa2d9,4fbba1d6-d322-4250-82b4-fcffa92e0b7d,1,3b83789b-3d4a-4d01-a66b-4d6f10220c35,,S.aureus,4,32,
163,46ea18e2-7829-49d7-b3f6-102d4422ed9a,4fbba1d6-d322-4250-82b4-fcffa92e0b7d,1,3b83789b-3d4a-4d01-a66b-4d6f10220c35,,S epidermidis,1,49,
164,67dafae4-633f-48ae-891b-0de230ec51d7,4fbba1d6-d322-4250-82b4-fcffa92e0b7d,1,3b83789b-3d4a-4d01-a66b-4d6f10220c35,,Coagulase-negative staph (CNS),0,48,
168,6a2f0c96-b99c-44aa-9c25-62b38ffb30a6,2aa182b0-349d-4b5c-856c-52faac61548c,1,a19aaf49-0ea4-4f8b-8f02-2f5ae215be92,,S.aureus,5,32,
169,ccc61b43-a849-4f2e-9356-157c0ad56e21,2aa182b0-349d-4b5c-856c-52faac61548c,1,a19aaf49-0ea4-4f8b-8f02-2f5ae215be92,,S epidermidis,2,49,
170,2da6ba89-3ea2-4c88-a141-ba7e19b7f067,2aa182b0-349d-4b5c-856c-52faac61548c,1,a19aaf49-0ea4-4f8b-8f02-2f5ae215be92,,Coagulase-negative staph (CNS),2,48,
171,b5ef108d-6ed3-4187-8ca1-e83f0c930b62,dc934d51-d584-4fb2-9640-fde6c715cd8c,1,0d354861-e787-498b-8fdb-448880c2b8c6,,S.aureus,2,34,
172,0cb702f7-af5a-498f-b0f7-3050ed05da2a,dc934d51-d584-4fb2-9640-fde6c715cd8c,1,0d354861-e787-498b-8fdb-448880c2b8c6,,S epidermidis,0,48,
173,f541d80d-705c-4f54-bdb4-28b13def133c,dc934d51-d584-4fb2-9640-fde6c715cd8c,1,0d354861-e787-498b-8fdb-448880c2b8c6,,Coagulase-negative staph (CNS),3,30,
174,37f5a2a0-57df-4bfa-91a5-86ea53f7511e,f21171e4-3129-4058-ba7d-46632cd450fb,1,f72871e3-e14a-42bb-9245-c7eedab2bee5,,S.aureus,4,34,
175,2b393917-8a42-421b-b391-6fceeea2ec97,f21171e4-3129-4058-ba7d-46632cd450fb,1,f72871e3-e14a-42bb-9245-c7eedab2bee5,,S epidermidis,2,48,
176,c4a144d0-0604-49fe-a6d5-fc4267143edb,f21171e4-3129-4058-ba7d-46632cd450fb,1,f72871e3-e14a-42bb-9245-c7eedab2bee5,,Coagulase-negative staph (CNS),3,30,
177,d42806aa-df32-4ad2-9c92-bd16eb110776,adcf6dbd-a899-452a-8996-bc09ff3e3740,1,55315482-f708-44e3-81f3-b72c3e15f568,,S.aureus,5,34,
178,0d74918e-9e8f-4465-aac6-0191f5c2ef9c,adcf6dbd-a899-452a-8996-bc09ff3e3740,1,55315482-f708-44e3-81f3-b72c3e15f568,,S epidermidis,2,48,
179,5634ddd8-a038-4d7e-a468-5a3b7b31a0e7,adcf6dbd-a899-452a-8996-bc09ff3e3740,1,55315482-f708-44e3-81f3-b72c3e15f568,,Coagulase-negative staph (CNS),3,30,
182,210c607e-3e7b-4b0e-abd8-f5dbb1d1047e,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,<10W,Non-pathogen specific,24,399,
183,811d62f5-e22b-4a68-a04c-51016a041f2f,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,<10W,Strept. Uberis,11,399,
184,40ca5078-e716-4ee1-9f2a-d60260b64045,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,<10W,Coliforms,2,399,
185,d77876eb-9dda-455a-a9c8-2d45c9a6879d,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,<10W,Arcanobacterium pyogenes,1,399,
186,15c48acc-a036-46bc-9781-12c30796591c,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,<10W,Strept. Dysgalactiae,0,399,
187,133632cf-66a4-459d-bcbd-dd447a1dad6c,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,<10W,Enterococcus spp.,2,399,
188,c54b2355-8d41-4fbf-8229-163795c7d10f,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,<10W,Coagulase-negative staph (CNS),8,399,
189,88d8a3e3-290c-47e4-90c8-ac4f1a9d2959,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,>10W,Non-pathogen specific,15,132,
190,0df59b2a-1dbd-4520-a410-b9e07871ae75,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,>10W,Strept. Uberis,6,132,
191,afcfa386-3a68-4e7b-bb40-e764b41dbd51,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,>10W,Coliforms,3,132,
192,f296163b-2a6d-4235-bcf6-7784536ea619,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,>10W,Arcanobacterium pyogenes,0,132,
193,5fb4d5bd-c86d-473e-a12e-8abf003c1a67,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,>10W,Strept. Dysgalactiae,1,132,
194,38376783-00d0-4491-893d-3a2510ba447b,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,>10W,Enterococcus spp.,0,132,
195,d9abf836-00a3-4a34-9e55-ecf1e73a7d0c,87c18fde-196d-4da5-af2b-da2c131eb66a,1,cb51f0ba-0bfc-4456-bc0b-d58345d0a9c1,>10W,Coagulase-negative staph (CNS),5,132,
197,c0f5b5f9-476d-4266-9969-1d6fdc912747,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,<10W,Strept. Uberis,6,437,
198,b6db94dd-9224-480e-bf27-5b7f09ed2fab,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,<10W,Coliforms,2,437,
199,1bb97c31-6b01-401b-a68f-e531bad7d7bb,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,<10W,Arcanobacterium pyogenes,0,437,
200,910cb4d0-05b2-49e7-9678-0e671ece853c,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,<10W,Strept. Dysgalactiae,0,437,
201,071c7474-8dbc-4461-9134-e321605f11b1,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,<10W,Enterococcus spp.,2,437,
202,cf5de1d7-b717-4f4e-8ef3-79010a8044a0,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,<10W,Coagulase-negative staph (CNS),6,437,
203,f96e6d76-35aa-4d7f-b3a7-db666928751d,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,<10W,Non-pathogen specific,16,437,
204,21851818-ad13-4e86-ba1a-420ede5c8982,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,>10W,Strept. Uberis,2,159,
205,1d1fbe44-0f84-4fec-8888-e00916eda123,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,>10W,Coliforms,0,159,
206,13bc7825-5e36-4e5f-840d-f45feacf0206,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,>10W,Arcanobacterium pyogenes,0,159,
207,40a93072-c2a0-4872-a806-b8568b6fe5bc,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,>10W,Strept. Dysgalactiae,0,159,
208,462607f7-2482-4d0f-a2a0-138c5eb5f564,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,>10W,Enterococcus spp.,0,159,
209,d2a52585-205d-42dc-b754-2ec13bdb9e3e,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,>10W,Coagulase-negative staph (CNS),4,159,
210,688eeec0-9601-4f2c-af2e-56721b3635d1,4d0643df-9078-4aa7-b43d-ffb16e9985f7,1,96020f9a-900a-40f1-9204-6f087959fd13,>10W,Non-pathogen specific,6,159,
211,076d5d22-7684-4126-97dd-5e987a414f71,59ad7234-829b-46a1-afc5-95ff50ca7a69,1,68f9a5cd-39c9-451f-be57-17253f9ea928,,Non-pathogen specific,14,87,
216,21eae5e0-6d0c-4dfa-8db5-6979083ff414,d0ee98ba-af01-426d-a891-de6b3b1202c6,1,60f5cd93-6ea4-415f-b37b-153a7431e9d5,,S.aureus,11,440,
217,18905ce8-9d62-4487-ad85-28ef2dbb2974,d0ee98ba-af01-426d-a891-de6b3b1202c6,1,60f5cd93-6ea4-415f-b37b-153a7431e9d5,,Strept. Agalactiae,2,478,
218,b6206e84-cd0c-4472-9f0f-9d659e52106a,d0ee98ba-af01-426d-a891-de6b3b1202c6,1,60f5cd93-6ea4-415f-b37b-153a7431e9d5,,Strept.spp (no specification),1,480,
219,795edfbf-51df-46ec-80b9-1503b4f84088,d0ee98ba-af01-426d-a891-de6b3b1202c6,1,60f5cd93-6ea4-415f-b37b-153a7431e9d5,,Coliforms,1,476,
220,357a695e-514b-4608-8d09-4267a59021b2,d0ee98ba-af01-426d-a891-de6b3b1202c6,1,60f5cd93-6ea4-415f-b37b-153a7431e9d5,,Non-pathogen specific,15,432,
221,e2b16524-b362-4c82-b59d-ecbf9f5839cf,c4199814-e5e2-442b-b921-b8e316fb874e,1,41a8eec8-7a75-42f5-8f2a-430a3c71fbb7,,S.aureus,20,408,
222,d7237890-14b4-4d05-b81b-207424eaa0a2,c4199814-e5e2-442b-b921-b8e316fb874e,1,41a8eec8-7a75-42f5-8f2a-430a3c71fbb7,,Strept. Agalactiae,3,443,
223,de0d59fa-b95b-4d32-8130-8e2579d459a1,c4199814-e5e2-442b-b921-b8e316fb874e,1,41a8eec8-7a75-42f5-8f2a-430a3c71fbb7,,Strept.spp (no specification),2,446,
224,c28c8a40-f3de-4c1f-aba5-84522b546e5e,c4199814-e5e2-442b-b921-b8e316fb874e,1,41a8eec8-7a75-42f5-8f2a-430a3c71fbb7,,Coliforms,2,445,
225,ce1d4b24-45ab-4591-a299-0d083bfa7dc6,15c19676-881d-492a-98a3-8a5b1249105e,1,17a5868b-1e7e-4635-bf95-4288df484f8a,,Non-pathogen specific,23,81,
227,ace2c28b-0445-4465-9965-accd17bb5636,c4199814-e5e2-442b-b921-b8e316fb874e,1,41a8eec8-7a75-42f5-8f2a-430a3c71fbb7,,Non-pathogen specific,29,397,
228,29947346-aa7d-429c-8d75-ea593c0ad721,16dd11e9-5ee9-4774-94e7-c87453cae292,1,8036adac-e9b5-4a90-b41c-452351c3c338,,S.aureus,16,1143,
229,bf73ca6c-1c6a-4c42-a84e-42212c3856fd,16dd11e9-5ee9-4774-94e7-c87453cae292,1,8036adac-e9b5-4a90-b41c-452351c3c338,,Strept. Uberis,1,1000,
230,5edb80ed-4547-4fc3-8cf1-62e75cc6f02b,16dd11e9-5ee9-4774-94e7-c87453cae292,1,8036adac-e9b5-4a90-b41c-452351c3c338,,Strept. Dysgalactiae,3,1000,
231,dec9faf1-b7bb-4923-915c-50889b22f497,16dd11e9-5ee9-4774-94e7-c87453cae292,1,8036adac-e9b5-4a90-b41c-452351c3c338,,E. coli,2,1000,
232,06cb20f4-573b-48c6-afb9-f548c78a32e3,16dd11e9-5ee9-4774-94e7-c87453cae292,1,8036adac-e9b5-4a90-b41c-452351c3c338,,Fungi and/or yeast,10,1111,
233,a193f0b6-11bd-4766-8c8d-d31e49e55b98,16dd11e9-5ee9-4774-94e7-c87453cae292,1,8036adac-e9b5-4a90-b41c-452351c3c338,,Coagulase-negative staph (CNS),100,1042,
234,53829d77-f7dd-4cd5-bc61-f7793864f5cc,16dd11e9-5ee9-4774-94e7-c87453cae292,1,8036adac-e9b5-4a90-b41c-452351c3c338,,Corynebacterium spp. (C.bovis),11,1100,
235,312ea2cd-86dc-43e6-960a-b5ea55acbe5a,768d6b37-84be-481c-8ce1-787736c18e40,1,654ce4ce-01f7-4199-82d6-9faf2dd3b88d,,Non-pathogen specific,18,421,
236,5130ef59-3614-4e9a-a36a-199cac31101d,1db6cb8d-b74f-4881-8f75-19ce3cae9bb8,1,1e0a1f6a-ce73-4fb9-8589-9f61adc7c0b9,,Non-pathogen specific,62,405,
237,f443352d-0549-452e-a2dc-4e6ea900b92d,371e75bd-6978-4362-9e93-4af59c67715d,1,ee1d7858-5aff-4eec-b58e-01b6fea83fab,,Non-pathogen specific,54,1416,
238,1a08481f-4cf9-4a0a-9ce1-dbc1bce8dbf9,f8976dd1-e09f-4cdc-a012-881161a0b8f8,1,3f91bacd-a394-4856-827d-08f32aa10ff2,,Non-pathogen specific,29,1384,
239,dbae123a-dd82-4723-bdf0-7debf928be66,276ccdf2-b120-4bf4-9185-b6017b67bd64,1,727b9ded-2e2a-4aff-afaf-1457b56d4b44,,S.aureus,4,516,
240,cd09c46b-8399-49b3-a24a-046a4120c87e,276ccdf2-b120-4bf4-9185-b6017b67bd64,1,727b9ded-2e2a-4aff-afaf-1457b56d4b44,,Strept. Uberis,33,516,
241,5e223067-7bb5-4036-88d7-2a0b5ab860e5,276ccdf2-b120-4bf4-9185-b6017b67bd64,1,727b9ded-2e2a-4aff-afaf-1457b56d4b44,,Minor Pathogens,16,516,
245,06d5ebc0-060c-44c6-9815-b9dd048d2290,1cc92f88-c85c-476e-b485-bc410f6f8a7e,1,c42b55c6-fec0-4886-a995-e2f79db4d3e1,,S.aureus,4,556,
246,780f72c6-10fc-4d72-83f8-a0e8401fb0a5,1cc92f88-c85c-476e-b485-bc410f6f8a7e,1,c42b55c6-fec0-4886-a995-e2f79db4d3e1,,Strept. Uberis,2,556,
247,5e064729-a750-4660-9cf9-54c0156241d8,1cc92f88-c85c-476e-b485-bc410f6f8a7e,1,c42b55c6-fec0-4886-a995-e2f79db4d3e1,,Minor Pathogens,18,556,
248,ce88741d-58c9-48c6-9ca8-a971c434f578,979c459d-865a-40ae-b12e-808cbf7ec7be,1,a45cfb8a-7672-4435-9ae2-0ebefec96310,,S.aureus,5,141,
249,af0f202e-0792-4eae-838b-764483ba2ce3,979c459d-865a-40ae-b12e-808cbf7ec7be,1,a45cfb8a-7672-4435-9ae2-0ebefec96310,,Strept. Uberis,6,141,
250,e1dfdcb7-c291-4ccc-83dd-58dc45b8ad64,979c459d-865a-40ae-b12e-808cbf7ec7be,1,a45cfb8a-7672-4435-9ae2-0ebefec96310,,Minor Pathogens,4,141,
254,0d1a4a9f-0d1a-49b1-900c-6557fc741b71,89deaa76-d8a6-44e0-8af2-9ca167b3ac45,1,59e1eb91-3770-4d2b-be65-2a188e9787b5,,S.aureus,1,120,
255,5a195842-8320-4a73-82b1-a7910eae39d0,89deaa76-d8a6-44e0-8af2-9ca167b3ac45,1,59e1eb91-3770-4d2b-be65-2a188e9787b5,,Strept. Uberis,1,120,
256,2bab22e8-6274-4716-8deb-9698d57e5c61,89deaa76-d8a6-44e0-8af2-9ca167b3ac45,1,59e1eb91-3770-4d2b-be65-2a188e9787b5,,Minor Pathogens,0,120,
261,a4c957b6-335b-48e5-8929-28ca1d7904e0,f49cf65a-f0e7-46af-8ef6-6e5f6b48cf03,1,567fc921-25f6-4554-86e2-bc1a9dab9cec,,S.aureus,2,594,
262,f9e25007-6113-4722-b7eb-b9033995e905,f49cf65a-f0e7-46af-8ef6-6e5f6b48cf03,1,567fc921-25f6-4554-86e2-bc1a9dab9cec,,Strept. Uberis,41,594,
263,2372b32d-8469-4dd9-9c2e-c3434d4c89b6,f49cf65a-f0e7-46af-8ef6-6e5f6b48cf03,1,567fc921-25f6-4554-86e2-bc1a9dab9cec,,Strept. Dysgalactiae,0,594,
264,be3fc7b6-eb34-4bfd-8e26-97322eb08908,f49cf65a-f0e7-46af-8ef6-6e5f6b48cf03,1,567fc921-25f6-4554-86e2-bc1a9dab9cec,,E. coli,2,594,
265,f1ea567a-9b82-484c-83e9-1eb6a3f63d2a,f828eb8a-6eb7-48b0-8523-ae057df8db69,1,043e70e7-4eeb-4fe4-bd31-d4d6f79afe76,,S.aureus,2,569,
266,8d8c4464-5d32-4eed-b729-643fe06b0a1f,f828eb8a-6eb7-48b0-8523-ae057df8db69,1,043e70e7-4eeb-4fe4-bd31-d4d6f79afe76,,Strept. Uberis,23,569,
267,1975263c-2d7d-4cee-8e09-db4f415bf23e,f828eb8a-6eb7-48b0-8523-ae057df8db69,1,043e70e7-4eeb-4fe4-bd31-d4d6f79afe76,,Strept. Dysgalactiae,2,569,
268,4bcfd716-6e06-41b1-af0c-34b5f78f87f5,f828eb8a-6eb7-48b0-8523-ae057df8db69,1,043e70e7-4eeb-4fe4-bd31-d4d6f79afe76,,E. coli,3,569,
269,86a99cc5-0c25-45c4-8344-d24e8937af32,d46bf1cc-9b82-4ad6-b27c-ff3eb9fe8b75,1,13e1463f-5ce9-428b-8132-f21ae4ca0a9f,,S.aureus,1,567,
270,fba19b09-6aed-4701-a094-35f2688b14b7,d46bf1cc-9b82-4ad6-b27c-ff3eb9fe8b75,1,13e1463f-5ce9-428b-8132-f21ae4ca0a9f,,Strept. Uberis,27,567,
271,ff2bcc7e-6871-4b3d-9e00-c0fb852c8d66,d46bf1cc-9b82-4ad6-b27c-ff3eb9fe8b75,1,13e1463f-5ce9-428b-8132-f21ae4ca0a9f,,Strept. Dysgalactiae,0,567,
272,d697b0eb-002f-4613-900f-238858cea590,d46bf1cc-9b82-4ad6-b27c-ff3eb9fe8b75,1,13e1463f-5ce9-428b-8132-f21ae4ca0a9f,,E. coli,4,567,
273,b9cdcf89-570d-4d7a-9809-7b75c9311b83,702bd89f-087b-4ead-ba19-a42d9e55fe7d,1,0b51ee61-7274-4ec4-aa64-92a1e8b88bc9,,S.aureus,0,564,
274,b9524229-43a6-48a8-9355-3e8ad6dbc053,702bd89f-087b-4ead-ba19-a42d9e55fe7d,1,0b51ee61-7274-4ec4-aa64-92a1e8b88bc9,,Strept. Uberis,7,564,
275,adf9e592-7cf1-49b0-997a-afcb51d1f049,702bd89f-087b-4ead-ba19-a42d9e55fe7d,1,0b51ee61-7274-4ec4-aa64-92a1e8b88bc9,,Strept. Dysgalactiae,0,564,
276,b095aad3-ee45-45a8-a6d1-5a2b1e7ec00a,702bd89f-087b-4ead-ba19-a42d9e55fe7d,1,0b51ee61-7274-4ec4-aa64-92a1e8b88bc9,,E. coli,1,564,
277,995ad38d-ccfc-450a-804e-bb6f8c6ac7f6,347ae2fa-7bfa-43eb-8d2e-6cecaa435e01,1,67f82f49-fa1f-43ac-87e6-79dd060da680,,Non-pathogen specific,7,153,
278,6281d6cb-0df5-480c-af82-0791a71823b5,84eeea28-6ce9-4315-8192-009b1ece7970,1,baee7902-abe9-4f9d-8814-5098b9764164,,Non-pathogen specific,2,153,
279,1e53b9e3-172a-486b-adaa-23baeb1ab1aa,32264237-ddc1-492a-9b08-9ae69d80e7ea,1,abd14a63-7aa2-4ea4-baf4-5bf75bbca026,,Non-pathogen specific,13,153,
281,4fc09343-55ee-4351-a6c1-a11ec49a6b46,fd0931e0-9638-4bca-ad60-671c3bbb7bbf,1,43b46b55-4ff8-46ce-9c91-c5f21ccaf650,,Non-pathogen specific,1,153,
284,384f215b-5a12-4c36-b90c-cb1970e234e6,6898ef31-d240-4efe-9bfc-ef076032af43,1,0a00a40f-1577-49bc-a0b4-ae9ff6b02c38,,Non-pathogen specific,1,325,
286,d06ed347-15e5-4afc-a785-aaee74868df1,9da702ae-b867-4d2d-b8c4-228d32e40d01,1,453fcf44-9ee8-4e5b-ab68-87a65fe54948,,,8,325,
287,50020e2b-4b89-46c4-96dc-db399fb457ac,cbfb36dd-b0de-434a-9b88-49fd0adc1412,1,b3c81a6a-d8f8-4ce4-becf-04fa543cfa67,,Non-pathogen specific,10,325,
289,4a80dab2-1435-4a6d-8abd-8e95f271fae8,381ede1a-bce2-4c24-b393-761af75c0d91,1,9a14459d-079a-4d92-a2f6-9c3091282784,,Non-pathogen specific,4,325,
290,45648756-f97f-43a0-9444-b95f93c93a63,9bf39ba5-c2ba-44bf-a3ec-9eff97e9d76c,1,5c2b44a9-aace-4edc-8744-08dd5a017aed,,Non-pathogen specific,0,173,
291,3eb2ee6d-a092-42ac-adaf-2ca723ee4333,1fbce444-e0a9-4ada-9205-b1c2da9d174b,1,ad9f103d-f371-45fb-8c7d-d446ae5f373b,,Non-pathogen specific,1,173,
293,e2c3f0fc-f38b-4f7c-aeb4-4698002dc3da,b6888c4b-b871-48f5-837e-ab63ad194f7d,1,91152860-a1af-49fc-a786-f298a7f0d015,,Non-pathogen specific,7,173,
295,fc1a5b9c-e2ba-4c7f-b9a1-4861327086e3,c3b4cb1d-7975-4dc1-b5f7-7cd44483e2b8,1,69c9e71c-8996-493e-89de-c6e92ca73445,,Non-pathogen specific,0,173,
296,04cf29db-6f97-4176-9e7c-6162c9270ad5,4108de3d-2578-42e3-8f0c-6e8d999e0f0f,1,6a82df2d-b572-4d17-ad8f-1a57d54a7f8f,,Non-pathogen specific,48,731,
297,bd3b89ca-2eae-42ab-8f62-9014f4766679,4108de3d-2578-42e3-8f0c-6e8d999e0f0f,1,6a82df2d-b572-4d17-ad8f-1a57d54a7f8f,,Major Pathogens,30,752,
301,6ddead37-95dc-4902-be58-a963e27e28c2,4108de3d-2578-42e3-8f0c-6e8d999e0f0f,1,6a82df2d-b572-4d17-ad8f-1a57d54a7f8f,,Gram-Ve,9,767,
302,f669e0a5-2e68-4131-89c8-5641bfc0f375,4108de3d-2578-42e3-8f0c-6e8d999e0f0f,1,6a82df2d-b572-4d17-ad8f-1a57d54a7f8f,,Strept.spp (no specification),10,761,
303,abcfccd3-eb3b-40e3-8e20-f66dc1175eb9,88db24f0-c3fe-49b3-8204-7c81f567a426,1,461c7899-7490-4d88-ad00-614e1d32de50,,Non-pathogen specific,54,729,
304,0eab4451-fc07-43fe-b7fe-ea15688aa36c,88db24f0-c3fe-49b3-8204-7c81f567a426,1,461c7899-7490-4d88-ad00-614e1d32de50,,Major Pathogens,42,769,
